1,234.816,,CustomerID,Max of INVOICE DATE,Count of InvoiceNo,Sum of Total sales,days since,days_sincetoday,RSCORE,F SCORE,M SCORE,RFM SCORE,,,,,,,,
,,,17422,40870,135,1853.13,16,4544,4,1,4,414,,,,,,,,
,,,17423,40840,28,663.63,46,4574,3,3,3,333,,,,,,,,
,,,17425,40867,43,759.17,19,4547,3,2,3,323,,,,,,,,
,,,17426,40878,272,5022.26,8,4536,4,1,4,414,,,,,,,,
,,,17427,40815,2,100.8,71,4599,2,4,1,241,,,,,,,,
,,,17428,40886,343,17078.45,0,4528,4,1,4,414,,,,,,,,
,,,17429,40758,42,512.12,128,4656,2,2,2,222,,,,,,,,
,,,17430,40854,14,265.76,32,4560,3,4,1,341,,,,,,,,
,,,17431,40573,43,403.3,313,4841,1,2,2,122,,,,,,,,
,,,17432,40868,48,365.76,18,4546,3,2,2,322,,,,,,,,
,,,17433,40798,54,303.16,88,4616,2,2,2,222,,,,,,,,
,,,17434,40884,138,2333.42,2,4530,4,1,4,414,,,,,,,,
,,,17436,40885,9,216.3,1,4529,4,4,1,441,,,,,,,,
,,,17438,40633,19,378.3,253,4781,1,3,2,132,,,,,,,,
,,,17440,40730,8,177.1,156,4684,1,4,1,141,,,,,,,,
,,,17442,40850,140,2210.26,36,4564,3,1,4,314,,,,,,,,
,,,17443,40667,1,534.24,219,4747,1,4,2,142,,,,,,,,
,,,17444,40739,135,2940.04,147,4675,1,1,4,114,,,,,,,,
,,,17446,40710,9,120.9,176,4704,1,4,1,141,,,,,,,,
,,,17447,40846,36,541.53,40,4568,3,3,2,332,,,,,,,,
,,,17448,,1,-4287.63,40886,45414,1,4,1,141,,,,,,,,
,,,17449,40884,279,2504.86,2,4530,4,1,4,414,,,,,,,,
,,,17450,40878,351,187482.17,8,4536,4,1,4,414,,,,,,,,
,,,17451,40885,107,1648.95,1,4529,4,1,4,414,,,,,,,,
,,,17453,40869,19,486.72,17,4545,3,3,2,332,,,,,,,,
,,,17454,40694,61,517.53,192,4720,1,2,2,122,,,,,,,,
,,,17455,40683,8,131.7,203,4731,1,4,1,141,,,,,,,,
,,,17456,40521,17,249.86,365,4893,1,3,1,131,,,,,,,,
,,,17457,40760,19,1737.7,126,4654,2,3,4,234,,,,,,,,
,,,17458,40871,54,316.5,15,4543,4,2,2,422,,,,,,,,
,,,17459,40843,111,657.3,43,4571,3,1,3,313,,,,,,,,
,,,17460,40792,37,452.63,94,4622,2,3,2,232,,,,,,,,
,,,17461,40864,111,757.46,22,4550,3,1,3,313,,,,,,,,
,,,17462,40826,28,662.94,60,4588,2,3,3,233,,,,,,,,
,,,17463,40870,219,1881.36,16,4544,4,1,4,414,,,,,,,,
,,,17464,40728,9,289.96,158,4686,1,4,1,141,,,,,,,,
,,,17466,40876,41,763.28,10,4538,4,3,3,433,,,,,,,,
,,,17468,40876,5,137,10,4538,4,4,1,441,,,,,,,,
,,,17469,40870,90,1843.06,16,4544,4,2,4,424,,,,,,,,
,,,17470,40842,78,1125.07,44,4572,3,2,3,323,,,,,,,,
,,,17472,40695,181,710.29,191,4719,1,1,3,113,,,,,,,,
,,,17475,40807,14,194.37,79,4607,2,4,1,241,,,,,,,,
,,,17480,40809,31,506.51,77,4605,2,3,2,232,,,,,,,,
,,,17481,40883,83,1249.34,3,4531,4,2,3,423,,,,,,,,
,,,17483,40821,21,414.04,65,4593,2,3,2,232,,,,,,,,
,,,17486,40625,24,396.87,261,4789,1,3,2,132,,,,,,,,
,,,17489,40828,29,376.64,58,4586,2,3,2,232,,,,,,,,
,,,17490,40886,86,1926.88,0,4528,4,2,4,424,,,,,,,,
,,,17491,40885,110,3541.92,1,4529,4,1,4,414,,,,,,,,
,,,17492,40638,12,374.57,248,4776,1,4,2,142,,,,,,,,
,,,17495,40879,27,497.56,7,4535,4,3,2,432,,,,,,,,
,,,17496,40528,10,271.05,358,4886,1,4,1,141,,,,,,,,
,,,17498,40811,17,272.22,75,4603,2,3,1,231,,,,,,,,
,,,17499,40597,40,622.88,289,4817,1,3,2,132,,,,,,,,
,,,17500,40869,5,1138,17,4545,3,4,3,343,,,,,,,,
,,,17501,40666,18,288.6,220,4748,1,3,1,131,,,,,,,,
,,,17502,40877,28,689.1,9,4537,4,3,3,433,,,,,,,,
,,,17503,40884,38,558.96,2,4530,4,3,2,432,,,,,,,,
,,,17504,40680,140,2745.28,206,4734,1,1,4,114,,,,,,,,
,,,17505,40725,52,1145.84,161,4689,1,2,3,123,,,,,,,,
,,,17506,40811,16,294.29,75,4603,2,4,2,242,,,,,,,,
,,,17507,40625,88,605.58,261,4789,1,2,2,122,,,,,,,,
,,,17508,40606,22,387.31,280,4808,1,3,2,132,,,,,,,,
,,,17509,40829,369,6100.74,57,4585,2,1,4,214,,,,,,,,
,,,17510,40862,20,308.48,24,4552,3,3,2,332,,,,,,,,
,,,17511,40884,1076,88125.38,2,4530,4,1,4,414,,,,,,,,
,,,17512,40858,106,2920.04,28,4556,3,1,4,314,,,,,,,,
,,,17513,40814,6,513.2,72,4600,2,4,2,242,,,,,,,,
,,,17514,40758,40,208.65,128,4656,2,3,1,231,,,,,,,,
,,,17515,40855,87,639.02,31,4559,3,2,2,322,,,,,,,,
,,,17516,40871,137,768.08,15,4543,4,1,3,413,,,,,,,,
,,,17517,40578,11,153.94,308,4836,1,4,1,141,,,,,,,,
,,,17519,40869,83,1839.07,17,4545,3,2,4,324,,,,,,,,
,,,17520,40833,30,546.81,53,4581,2,3,2,232,,,,,,,,
,,,17521,40857,46,721.96,29,4557,3,2,3,323,,,,,,,,
,,,17522,40885,73,1070.71,1,4529,4,2,3,423,,,,,,,,
,,,17523,40875,33,652.74,11,4539,4,3,3,433,,,,,,,,
,,,17524,40525,6,145,361,4889,1,4,1,141,,,,,,,,
,,,17525,40527,9,422.7,359,4887,1,4,2,142,,,,,,,,
,,,17526,40882,23,706.7,4,4532,4,3,3,433,,,,,,,,
,,,17527,40833,49,888.86,53,4581,2,2,3,223,,,,,,,,
,,,17528,40885,260,3540.1,1,4529,4,1,4,414,,,,,,,,
,,,17530,40885,394,2385,1,4529,4,1,4,414,,,,,,,,
,,,17531,40696,15,293.45,190,4718,1,4,1,141,,,,,,,,
,,,17534,40833,9,223.36,53,4581,2,4,1,241,,,,,,,,
,,,17535,40606,13,164.4,280,4808,1,4,1,141,,,,,,,,
,,,17536,40709,3,76.5,177,4705,1,4,1,141,,,,,,,,
,,,17537,40857,75,897.62,29,4557,3,2,3,323,,,,,,,,
,,,17538,40861,9,98.42,25,4553,3,4,1,341,,,,,,,,
,,,17540,40862,26,570.4,24,4552,3,3,2,332,,,,,,,,
,,,17542,40617,25,170.75,269,4797,1,3,1,131,,,,,,,,
,,,17545,40843,145,645.96,43,4571,3,1,2,312,,,,,,,,
,,,17547,,2,-11.8,40886,45414,1,4,1,141,,,,,,,,
,,,17548,40653,17,-141.48,233,4761,1,3,1,131,,,,,,,,
,,,17549,40863,6,148.86,23,4551,3,4,1,341,,,,,,,,
,,,17550,40689,42,267.16,197,4725,1,2,1,121,,,,,,,,
,,,17551,40527,43,306.84,359,4887,1,2,2,122,,,,,,,,
,,,17552,40826,51,909.96,60,4588,2,2,3,223,,,,,,,,
,,,17553,40757,2,1487.6,129,4657,2,4,3,243,,,,,,,,
,,,17554,40885,88,1952.45,1,4529,4,2,4,424,,,,,,,,
,,,17555,40867,106,483.26,19,4547,3,1,2,312,,,,,,,,
,,,17556,40681,6,157.9,205,4733,1,4,1,141,,,,,,,,
,,,17557,40872,34,541.46,14,4542,4,3,2,432,,,,,,,,
,,,17560,40792,27,854.95,94,4622,2,3,3,233,,,,,,,,
,,,17561,40867,46,167.62,19,4547,3,2,1,321,,,,,,,,
,,,17562,40872,64,1107.38,14,4542,4,2,3,423,,,,,,,,
,,,17564,40862,49,454.01,24,4552,3,2,2,322,,,,,,,,
,,,17566,40878,152,901.21,8,4536,4,1,3,413,,,,,,,,
,,,17567,40879,177,4012.56,7,4535,4,1,4,414,,,,,,,,
,,,17569,40554,29,344.14,332,4860,1,3,2,132,,,,,,,,
,,,17571,40836,299,1498.51,50,4578,3,1,3,313,,,,,,,,
,,,17572,40815,12,226.75,71,4599,2,4,1,241,,,,,,,,
,,,17573,40857,26,362.9,29,4557,3,3,2,332,,,,,,,,
,,,17574,40644,8,185.65,242,4770,1,4,1,141,,,,,,,,
,,,17576,40878,417,3457.78,8,4536,4,1,4,414,,,,,,,,
,,,17578,40668,6,124.74,218,4746,1,4,1,141,,,,,,,,
,,,17579,40882,52,440.2,4,4532,4,2,2,422,,,,,,,,
,,,17580,40634,45,215.72,252,4780,1,2,1,121,,,,,,,,
,,,17581,40886,452,10736.11,0,4528,4,1,4,414,,,,,,,,
,,,17582,40650,29,175.27,236,4764,1,3,1,131,,,,,,,,
,,,17584,40879,36,1227.3,7,4535,4,3,3,433,,,,,,,,
,,,17585,40777,214,1133.07,109,4637,2,1,3,213,,,,,,,,
,,,17588,40786,23,1240.2,100,4628,2,3,3,233,,,,,,,,
,,,17589,40826,253,2404.17,60,4588,2,1,4,214,,,,,,,,
,,,17590,40884,201,1479.22,2,4530,4,1,3,413,,,,,,,,
,,,17591,40813,167,2215.02,73,4601,2,1,4,214,,,,,,,,
,,,17593,40883,215,3911.56,3,4531,4,1,4,414,,,,,,,,
,,,17594,40801,50,993.18,85,4613,2,2,3,223,,,,,,,,
,,,17595,40874,83,388.79,12,4540,4,2,2,422,,,,,,,,
,,,17596,40863,270,2827.93,23,4551,3,1,4,314,,,,,,,,
,,,17597,40673,55,2044.37,213,4741,1,2,4,124,,,,,,,,
,,,17600,40869,13,161.67,17,4545,3,4,1,341,,,,,,,,
,,,17601,40647,9,116.01,239,4767,1,4,1,141,,,,,,,,
,,,17602,40884,565,5050.77,2,4530,4,1,4,414,,,,,,,,
,,,17603,40808,15,-1165.3,78,4606,2,4,1,241,,,,,,,,
,,,17604,40669,63,309.36,217,4745,1,2,2,122,,,,,,,,
,,,17608,40853,59,193.42,33,4561,3,2,1,321,,,,,,,,
,,,17609,40846,238,1103.92,40,4568,3,1,3,313,,,,,,,,
,,,17611,40879,582,3947.87,7,4535,4,1,4,414,,,,,,,,
,,,17612,40833,142,1992.76,53,4581,2,1,4,214,,,,,,,,
,,,17613,40864,319,4509.37,22,4550,3,1,4,314,,,,,,,,
,,,17614,40829,100,390.07,57,4585,2,2,2,222,,,,,,,,
,,,17615,40756,14,329.6,130,4658,2,4,2,242,,,,,,,,
,,,17616,40713,3,571.2,173,4701,1,4,2,142,,,,,,,,
,,,17618,40881,78,971.58,5,4533,4,2,3,423,,,,,,,,
,,,17619,40574,77,218.52,312,4840,1,2,1,121,,,,,,,,
,,,17620,40827,4,81.44,59,4587,2,4,1,241,,,,,,,,
,,,17621,40865,27,1336.1,21,4549,3,3,3,333,,,,,,,,
,,,17623,40854,33,527.05,32,4560,3,3,2,332,,,,,,,,
,,,17624,40872,50,843.48,14,4542,4,2,3,423,,,,,,,,
,,,17625,40868,315,2047,18,4546,3,1,4,314,,,,,,,,
,,,17628,40805,5,75.75,81,4609,2,4,1,241,,,,,,,,
,,,17629,40881,124,1784.12,5,4533,4,1,4,414,,,,,,,,
,,,17630,40717,26,503.6,169,4697,1,3,2,132,,,,,,,,
,,,17631,40885,39,528.33,1,4529,4,3,2,432,,,,,,,,
,,,17633,40855,72,1242.34,31,4559,3,2,3,323,,,,,,,,
,,,17634,40850,297,2361.97,36,4564,3,1,4,314,,,,,,,,
,,,17636,40867,24,265.93,19,4547,3,3,1,331,,,,,,,,
,,,17637,40855,35,547.06,31,4559,3,3,2,332,,,,,,,,
,,,17639,40610,7,108.5,276,4804,1,4,1,141,,,,,,,,
,,,17640,40800,5,621.66,86,4614,2,4,2,242,,,,,,,,
,,,17642,40767,40,712.29,119,4647,2,3,3,233,,,,,,,,
,,,17643,40513,8,101.55,373,4901,1,4,1,141,,,,,,,,
,,,17644,40885,169,2768.98,1,4529,4,1,4,414,,,,,,,,
,,,17646,40667,54,995.66,219,4747,1,2,3,123,,,,,,,,
,,,17647,40821,7,133.06,65,4593,2,4,1,241,,,,,,,,
,,,17648,40826,92,1789.55,60,4588,2,2,4,224,,,,,,,,
,,,17649,40748,53,861.74,138,4666,2,2,3,223,,,,,,,,
,,,17650,40865,8,166.08,21,4549,3,4,1,341,,,,,,,,
,,,17651,40875,239,3886.67,11,4539,4,1,4,414,,,,,,,,
,,,17652,40861,270,4737.13,25,4553,3,1,4,314,,,,,,,,
,,,17653,40850,50,1175.88,36,4564,3,2,3,323,,,,,,,,
,,,17654,40609,22,117.55,277,4805,1,3,1,131,,,,,,,,
,,,17655,40876,93,2571.74,10,4538,4,2,4,424,,,,,,,,
,,,17656,40813,82,1674.69,73,4601,2,2,4,224,,,,,,,,
,,,17658,40861,23,485.88,25,4553,3,3,2,332,,,,,,,,
,,,17659,40869,161,2954.75,17,4545,3,1,4,314,,,,,,,,
,,,17660,40745,45,196,141,4669,2,2,1,221,,,,,,,,
,,,17663,40861,90,1788.27,25,4553,3,2,4,324,,,,,,,,
,,,17664,40868,43,604.64,18,4546,3,2,2,322,,,,,,,,
,,,17666,40883,18,728.16,3,4531,4,3,3,433,,,,,,,,
,,,17667,40820,117,2055.51,66,4594,2,1,4,214,,,,,,,,
,,,17668,40885,15,347.75,1,4529,4,4,2,442,,,,,,,,
,,,17669,40844,68,3406.72,42,4570,3,2,4,324,,,,,,,,
,,,17670,40659,11,205.7,227,4755,1,4,1,141,,,,,,,,
,,,17671,40871,61,1284.08,15,4543,4,2,3,423,,,,,,,,
,,,17672,40836,115,3106.62,50,4578,3,1,4,314,,,,,,,,
,,,17673,40885,228,1622.22,1,4529,4,1,4,414,,,,,,,,
,,,17674,40812,27,551.04,74,4602,2,3,2,232,,,,,,,,
,,,17675,40885,721,20098.1,1,4529,4,1,4,414,,,,,,,,
,,,17676,40882,79,1383.27,4,4532,4,2,3,423,,,,,,,,
,,,17677,40885,321,16219.22,1,4529,4,1,4,414,,,,,,,,
,,,17678,40623,16,298.11,263,4791,1,4,2,142,,,,,,,,
,,,17679,40834,30,1992.11,52,4580,2,3,4,234,,,,,,,,
,,,17680,40863,11,184.4,23,4551,3,4,1,341,,,,,,,,
,,,17682,40876,119,2459.33,10,4538,4,1,4,414,,,,,,,,
,,,17684,40843,15,239.41,43,4571,3,4,1,341,,,,,,,,
,,,17685,40870,130,3191.53,16,4544,4,1,4,414,,,,,,,,
,,,17686,40879,286,5739.46,7,4535,4,1,4,414,,,,,,,,
,,,17690,40856,258,4748.45,30,4558,3,1,4,314,,,,,,,,
,,,17691,40528,19,290.4,358,4886,1,3,1,131,,,,,,,,
,,,17692,40759,47,733.44,127,4655,2,2,3,223,,,,,,,,
,,,17693,40749,18,187.02,137,4665,2,3,1,231,,,,,,,,
,,,17694,40745,15,283.12,141,4669,2,4,1,241,,,,,,,,
,,,17695,40755,35,765.34,131,4659,2,3,3,233,,,,,,,,
,,,17696,40848,126,2201.05,38,4566,3,1,4,314,,,,,,,,
,,,17697,40650,19,338.95,236,4764,1,3,2,132,,,,,,,,
,,,17698,40626,8,154.95,260,4788,1,4,1,141,,,,,,,,
,,,17700,40870,146,2508.89,16,4544,4,1,4,414,,,,,,,,
,,,17701,40634,24,417.95,252,4780,1,3,2,132,,,,,,,,
,,,17702,40856,80,1719.72,30,4558,3,2,4,324,,,,,,,,
,,,17703,40851,55,798.74,35,4563,3,2,3,323,,,,,,,,
,,,17704,40718,31,885.19,168,4696,1,3,3,133,,,,,,,,
,,,17705,40883,108,1781.12,3,4531,4,1,4,414,,,,,,,,
,,,17706,40882,395,10097.37,4,4532,4,1,4,414,,,,,,,,
,,,17707,40701,5,152.4,185,4713,1,4,1,141,,,,,,,,
,,,17708,40699,35,267.08,187,4715,1,3,1,131,,,,,,,,
,,,17709,40717,7,137.45,169,4697,1,4,1,141,,,,,,,,
,,,17711,40876,23,385.1,10,4538,4,3,2,432,,,,,,,,
,,,17712,40842,29,522.91,44,4572,3,3,2,332,,,,,,,,
,,,17714,40566,10,153,320,4848,1,4,1,141,,,,,,,,
,,,17715,40686,1,326.4,200,4728,1,4,2,142,,,,,,,,
,,,17716,40864,254,5505.79,22,4550,3,1,4,314,,,,,,,,
,,,17718,40654,6,139.35,232,4760,1,4,1,141,,,,,,,,
,,,17719,40849,278,5367.8,37,4565,3,1,4,314,,,,,,,,
,,,17720,40860,50,1195.94,26,4554,3,2,3,323,,,,,,,,
,,,17722,40790,120,2380.64,96,4624,2,1,4,214,,,,,,,,
,,,17723,40759,10,3276.4,127,4655,2,4,4,244,,,,,,,,
,,,17724,40815,45,995.65,71,4599,2,2,3,223,,,,,,,,
,,,17725,40870,198,3371.13,16,4544,4,1,4,414,,,,,,,,
,,,17727,40871,67,1042.55,15,4543,4,2,3,423,,,,,,,,
,,,17728,40883,169,2515.68,3,4531,4,1,4,414,,,,,,,,
,,,17730,40883,220,5288.83,3,4531,4,1,4,414,,,,,,,,
,,,17731,40807,83,878.2,79,4607,2,2,3,223,,,,,,,,
,,,17732,40514,18,303.97,372,4900,1,3,2,132,,,,,,,,
,,,17733,40848,35,692.19,38,4566,3,3,3,333,,,,,,,,
,,,17734,40833,43,700.63,53,4581,2,2,3,223,,,,,,,,
,,,17735,40884,690,13110.02,2,4530,4,1,4,414,,,,,,,,
,,,17736,40877,26,337.49,9,4537,4,3,2,432,,,,,,,,
,,,17737,40877,10,168.24,9,4537,4,4,1,441,,,,,,,,
,,,17738,40867,99,1863.35,19,4547,3,2,4,324,,,,,,,,
,,,17739,40875,48,2786.05,11,4539,4,2,4,424,,,,,,,,
,,,17742,40773,15,355.11,113,4641,2,4,2,242,,,,,,,,
,,,17744,40883,137,2291.08,3,4531,4,1,4,414,,,,,,,,
,,,17746,40646,8,98.8,240,4768,1,4,1,141,,,,,,,,
,,,17747,40774,2,64.65,112,4640,2,4,1,241,,,,,,,,
,,,17749,40708,35,674.52,178,4706,1,3,3,133,,,,,,,,
,,,17750,40881,193,1797.57,5,4533,4,1,4,414,,,,,,,,
,,,17752,40527,1,80.64,359,4887,1,4,1,141,,,,,,,,
,,,17754,40886,93,1739.92,0,4528,4,2,4,424,,,,,,,,
,,,17757,40885,742,5585.49,1,4529,4,1,4,414,,,,,,,,
,,,17758,40867,412,3456.7,19,4547,3,1,4,314,,,,,,,,
,,,17759,40869,95,834.99,17,4545,3,2,3,323,,,,,,,,
,,,17760,40865,25,287.59,21,4549,3,3,1,331,,,,,,,,
,,,17761,40854,19,712.78,32,4560,3,3,3,333,,,,,,,,
,,,17763,40623,1,15,263,4791,1,4,1,141,,,,,,,,
,,,17764,40836,75,818.82,50,4578,3,2,3,323,,,,,,,,
,,,17765,40728,57,371.88,158,4686,1,2,2,122,,,,,,,,
,,,17767,40871,21,271.2,15,4543,4,3,1,431,,,,,,,,
,,,17768,40878,105,2273.18,8,4536,4,1,4,414,,,,,,,,
,,,17769,40874,313,3960.63,12,4540,4,1,4,414,,,,,,,,
,,,17770,40688,38,1143.27,198,4726,1,3,3,133,,,,,,,,
,,,17771,40830,54,245.81,56,4584,2,2,1,221,,,,,,,,
,,,17772,40876,53,182.77,10,4538,4,2,1,421,,,,,,,,
,,,17774,40790,157,1215.46,96,4624,2,1,3,213,,,,,,,,
,,,17775,40632,3,56.4,254,4782,1,4,1,141,,,,,,,,
,,,17777,40862,194,665.86,24,4552,3,1,3,313,,,,,,,,
,,,17779,40865,84,642.17,21,4549,3,2,2,322,,,,,,,,
,,,17781,40727,12,188.02,159,4687,1,4,1,141,,,,,,,,
,,,17783,40814,67,283.47,72,4600,2,2,1,221,,,,,,,,
,,,17785,40833,13,131.94,53,4581,2,4,1,241,,,,,,,,
,,,17786,40801,72,278.74,85,4613,2,2,1,221,,,,,,,,
,,,17787,40734,134,1865.19,152,4680,1,1,4,114,,,,,,,,
,,,17788,40813,5,1117.9,73,4601,2,4,3,243,,,,,,,,
,,,17789,40605,14,225.9,281,4809,1,4,1,141,,,,,,,,
,,,17790,40860,190,1965.55,26,4554,3,1,4,314,,,,,,,,
,,,17791,40857,10,106.1,29,4557,3,4,1,341,,,,,,,,
,,,17793,40861,58,323.04,25,4553,3,2,2,322,,,,,,,,
,,,17795,40707,46,350.39,179,4707,1,2,2,122,,,,,,,,
,,,17796,40846,82,697.9,40,4568,3,2,3,323,,,,,,,,
,,,17797,40864,111,780.43,22,4550,3,1,3,313,,,,,,,,
,,,17799,40864,410,3026.08,22,4550,3,1,4,314,,,,,,,,
,,,17800,40849,104,1199.01,37,4565,3,1,3,313,,,,,,,,
,,,17802,40804,147,1251.84,82,4610,2,1,3,213,,,,,,,,
,,,17805,40813,10,512.31,73,4601,2,4,2,242,,,,,,,,
,,,17806,40875,43,546.04,11,4539,4,2,2,422,,,,,,,,
,,,17809,40870,64,4627.62,16,4544,4,2,4,424,,,,,,,,
,,,17811,40882,872,7677.71,4,4532,4,1,4,414,,,,,,,,
,,,17812,40874,141,732.16,12,4540,4,1,3,413,,,,,,,,
,,,17813,40872,378,1714.6,14,4542,4,1,4,414,,,,,,,,
,,,17816,40850,17,36.56,36,4564,3,3,1,331,,,,,,,,
,,,17817,40882,33,387.68,4,4532,4,3,2,432,,,,,,,,
,,,17819,40815,49,3661.07,71,4599,2,2,4,224,,,,,,,,
,,,17820,,5,-24.05,40886,45414,1,4,1,141,,,,,,,,
,,,17824,40835,13,298.4,51,4579,2,4,2,242,,,,,,,,
,,,17827,40881,220,1995.46,5,4533,4,1,4,414,,,,,,,,
,,,17828,40864,82,1599.97,22,4550,3,2,3,323,,,,,,,,
,,,17829,40588,30,889.24,298,4826,1,3,3,133,,,,,,,,
,,,17830,40885,23,398.7,1,4529,4,3,2,432,,,,,,,,
,,,17831,40853,2,35.4,33,4561,3,4,1,341,,,,,,,,
,,,17832,40837,61,155.37,49,4577,3,2,1,321,,,,,,,,
,,,17835,40884,61,350.64,2,4530,4,2,2,422,,,,,,,,
,,,17836,40839,24,110.21,47,4575,3,3,1,331,,,,,,,,
,,,17837,40844,172,1560.53,42,4570,3,1,3,313,,,,,,,,
,,,17838,40860,137,2312.7,26,4554,3,1,4,314,,,,,,,,
,,,17839,40844,56,338.8,42,4570,3,2,2,322,,,,,,,,
,,,17841,40885,7983,40340.78,1,4529,4,1,4,414,,,,,,,,
,,,17843,40583,37,205.48,303,4831,1,3,1,131,,,,,,,,
,,,17844,40780,5,51.56,106,4634,2,4,1,241,,,,,,,,
,,,17846,40801,1,2033.1,85,4613,2,4,4,244,,,,,,,,
,,,17848,40805,51,901.2,81,4609,2,2,3,223,,,,,,,,
,,,17849,40668,26,605.8,218,4746,1,3,2,132,,,,,,,,
,,,17850,40514,312,5288.63,372,4900,1,1,4,114,,,,,,,,
,,,17852,40875,24,114.34,11,4539,4,3,1,431,,,,,,,,
,,,17854,40701,15,311.26,185,4713,1,4,2,142,,,,,,,,
,,,17855,40514,17,208.97,372,4900,1,3,1,131,,,,,,,,
,,,17856,40885,17,1393.79,1,4529,4,3,3,433,,,,,,,,
,,,17857,40882,56,26763.34,4,4532,4,2,4,424,,,,,,,,
,,,17858,40881,199,5155.66,5,4533,4,1,4,414,,,,,,,,
,,,17859,40582,25,148.21,304,4832,1,3,1,131,,,,,,,,
,,,17860,40518,58,252.8,368,4896,1,2,1,121,,,,,,,,
,,,17861,40883,223,2059.2,3,4531,4,1,4,414,,,,,,,,
,,,17862,40563,11,330.9,323,4851,1,4,2,142,,,,,,,,
,,,17863,40827,148,3160,59,4587,2,1,4,214,,,,,,,,
,,,17864,40874,102,597.5,12,4540,4,1,2,412,,,,,,,,
,,,17865,40856,389,10158.54,30,4558,3,1,4,314,,,,,,,,
,,,17866,40744,10,325.7,142,4670,2,4,2,242,,,,,,,,
,,,17867,40856,81,622.75,30,4558,3,2,2,322,,,,,,,,
,,,17869,40779,40,428.18,107,4635,2,3,2,232,,,,,,,,
,,,17870,40884,280,1889.4,2,4530,4,1,4,414,,,,,,,,
,,,17871,40682,10,155.9,204,4732,1,4,1,141,,,,,,,,
,,,17873,40806,46,1764.36,80,4608,2,2,4,224,,,,,,,,
,,,17874,40701,47,658.26,185,4713,1,2,3,123,,,,,,,,
,,,17877,40716,12,237.61,170,4698,1,4,1,141,,,,,,,,
,,,17878,40843,26,379.45,43,4571,3,3,2,332,,,,,,,,
,,,17879,40713,6,178.52,173,4701,1,4,1,141,,,,,,,,
,,,17880,40522,26,458.92,364,4892,1,3,2,132,,,,,,,,
,,,17881,40582,8,133.35,304,4832,1,4,1,141,,,,,,,,
,,,17883,40883,145,671.77,3,4531,4,1,3,413,,,,,,,,
,,,17884,40883,117,717.45,3,4531,4,1,3,413,,,,,,,,
,,,17885,40874,64,190.19,12,4540,4,2,1,421,,,,,,,,
,,,17886,40855,109,899.61,31,4559,3,1,3,313,,,,,,,,
,,,17887,40757,10,111.35,129,4657,2,4,1,241,,,,,,,,
,,,17888,40865,81,525.78,21,4549,3,2,2,322,,,,,,,,
,,,17889,40674,21,203.87,212,4740,1,3,1,131,,,,,,,,
,,,17890,40564,94,602.09,322,4850,1,2,2,122,,,,,,,,
,,,17891,40724,34,203.86,162,4690,1,3,1,131,,,,,,,,
,,,17892,40830,28,244.1,56,4584,2,3,1,231,,,,,,,,
,,,17893,40661,16,112.25,225,4753,1,4,1,141,,,,,,,,
,,,17894,40815,193,1119.81,71,4599,2,1,3,213,,,,,,,,
,,,17895,40842,16,98,44,4572,3,4,1,341,,,,,,,,
,,,17896,40863,2,256.32,23,4551,3,4,1,341,,,,,,,,
,,,17897,40714,115,541.1,172,4700,1,1,2,112,,,,,,,,
,,,17898,40801,28,152.06,85,4613,2,3,1,231,,,,,,,,
,,,17899,40727,32,155.8,159,4687,1,3,1,131,,,,,,,,
,,,17900,40696,11,15,190,4718,1,4,1,141,,,,,,,,
,,,17901,40857,19,110.38,29,4557,3,3,1,331,,,,,,,,
,,,17904,40865,39,178.92,21,4549,3,3,1,331,,,,,,,,
,,,17905,40815,34,800.24,71,4599,2,3,3,233,,,,,,,,
,,,17906,40639,12,72.9,247,4775,1,4,1,141,,,,,,,,
,,,17908,40513,58,243.28,373,4901,1,2,1,121,,,,,,,,
,,,17911,40877,39,366.23,9,4537,4,3,2,432,,,,,,,,
,,,17912,40576,40,295.61,310,4838,1,3,2,132,,,,,,,,
,,,17913,40828,59,411.6,58,4586,2,2,2,222,,,,,,,,
,,,17914,40883,80,336.43,3,4531,4,2,2,422,,,,,,,,
,,,17917,40841,94,341.28,45,4573,3,2,2,322,,,,,,,,
,,,17919,40798,23,1304.04,88,4616,2,3,3,233,,,,,,,,
,,,17920,40882,696,4204.1,4,4532,4,1,4,414,,,,,,,,
,,,17921,40822,145,826.52,64,4592,2,1,3,213,,,,,,,,
,,,17923,40604,1,207.5,282,4810,1,4,1,141,,,,,,,,
,,,17924,40875,38,2894.33,11,4539,4,3,4,434,,,,,,,,
,,,17925,40514,1,244.08,372,4900,1,4,1,141,,,,,,,,
,,,17926,40753,21,397.29,133,4661,2,3,2,232,,,,,,,,
,,,17928,40841,23,212.54,45,4573,3,3,1,331,,,,,,,,
,,,17929,40875,6,834.5,11,4539,4,4,3,443,,,,,,,,
,,,17930,40851,39,1740.48,35,4563,3,3,4,334,,,,,,,,
,,,17931,40752,65,408.36,134,4662,2,2,2,222,,,,,,,,
,,,17932,40857,90,1331.57,29,4557,3,2,3,323,,,,,,,,
,,,17934,40835,21,704.25,51,4579,2,3,3,233,,,,,,,,
,,,17935,40748,29,145.79,138,4666,2,3,1,231,,,,,,,,
,,,17936,40881,77,389.84,5,4533,4,2,2,422,,,,,,,,
,,,17937,40878,43,4301.22,8,4536,4,2,4,424,,,,,,,,
,,,17939,40727,12,99.14,159,4687,1,4,1,141,,,,,,,,
